"","ST","STATE","ST_ABBR","STCNTY","COUNTY","FIPS","LOCATION","RPL_THEMES"
"1",17,"ILLINOIS","IL",17031,"Cook",17031381700,"Census Tract 3817, Cook County, Illinois",-999
"2",17,"ILLINOIS","IL",17031,"Cook",17031980000,"Census Tract 9800, Cook County, Illinois",-999
"3",17,"ILLINOIS","IL",17031,"Cook",17031980100,"Census Tract 9801, Cook County, Illinois",-999
"4",17,"ILLINOIS","IL",17031,"Cook",17031020100,"Census Tract 201, Cook County, Illinois",0.6992
"5",17,"ILLINOIS","IL",17031,"Cook",17031020200,"Census Tract 202, Cook County, Illinois",0.6519
"6",17,"ILLINOIS","IL",17031,"Cook",17031020400,"Census Tract 204, Cook County, Illinois",0.7623
"7",17,"ILLINOIS","IL",17031,"Cook",17031020602,"Census Tract 206.02, Cook County, Illinois",0.836
"8",17,"ILLINOIS","IL",17031,"Cook",17031020701,"Census Tract 207.01, Cook County, Illinois",0.2633
"9",17,"ILLINOIS","IL",17031,"Cook",17031020801,"Census Tract 208.01, Cook County, Illinois",0.8021
"10",17,"ILLINOIS","IL",17031,"Cook",17031030900,"Census Tract 309, Cook County, Illinois",0.1505
"11",17,"ILLINOIS","IL",17031,"Cook",17031040201,"Census Tract 402.01, Cook County, Illinois",0.3058
"12",17,"ILLINOIS","IL",17031,"Cook",17031040300,"Census Tract 403, Cook County, Illinois",0.4376
"13",17,"ILLINOIS","IL",17031,"Cook",17031040401,"Census Tract 404.01, Cook County, Illinois",0.1824
"14",17,"ILLINOIS","IL",17031,"Cook",17031040402,"Census Tract 404.02, Cook County, Illinois",0.1398
"15",17,"ILLINOIS","IL",17031,"Cook",17031040600,"Census Tract 406, Cook County, Illinois",0.0643
"16",17,"ILLINOIS","IL",17031,"Cook",17031050100,"Census Tract 501, Cook County, Illinois",0.057
"17",17,"ILLINOIS","IL",17031,"Cook",17031050200,"Census Tract 502, Cook County, Illinois",0.2356
"18",17,"ILLINOIS","IL",17031,"Cook",17031050300,"Census Tract 503, Cook County, Illinois",0.2788
"19",17,"ILLINOIS","IL",17031,"Cook",17031050500,"Census Tract 505, Cook County, Illinois",0.1283
"20",17,"ILLINOIS","IL",17031,"Cook",17031050600,"Census Tract 506, Cook County, Illinois",0.0291
"21",17,"ILLINOIS","IL",17031,"Cook",17031050700,"Census Tract 507, Cook County, Illinois",0.0219
"22",17,"ILLINOIS","IL",17031,"Cook",17031050800,"Census Tract 508, Cook County, Illinois",0.0383
"23",17,"ILLINOIS","IL",17031,"Cook",17031050900,"Census Tract 509, Cook County, Illinois",0.0841
"24",17,"ILLINOIS","IL",17031,"Cook",17031051000,"Census Tract 510, Cook County, Illinois",0.1453
"25",17,"ILLINOIS","IL",17031,"Cook",17031051100,"Census Tract 511, Cook County, Illinois",0.0883
"26",17,"ILLINOIS","IL",17031,"Cook",17031051200,"Census Tract 512, Cook County, Illinois",0.0586
"27",17,"ILLINOIS","IL",17031,"Cook",17031051300,"Census Tract 513, Cook County, Illinois",0.009
"28",17,"ILLINOIS","IL",17031,"Cook",17031051400,"Census Tract 514, Cook County, Illinois",0.0905
"29",17,"ILLINOIS","IL",17031,"Cook",17031060100,"Census Tract 601, Cook County, Illinois",0.0679
"30",17,"ILLINOIS","IL",17031,"Cook",17031060300,"Census Tract 603, Cook County, Illinois",0.0081
"31",17,"ILLINOIS","IL",17031,"Cook",17031060400,"Census Tract 604, Cook County, Illinois",0.067
"32",17,"ILLINOIS","IL",17031,"Cook",17031061500,"Census Tract 615, Cook County, Illinois",0.0118
"33",17,"ILLINOIS","IL",17031,"Cook",17031062200,"Census Tract 622, Cook County, Illinois",0.014
"34",17,"ILLINOIS","IL",17031,"Cook",17031062400,"Census Tract 624, Cook County, Illinois",0.085
"35",17,"ILLINOIS","IL",17031,"Cook",17031062600,"Census Tract 626, Cook County, Illinois",0.077
"36",17,"ILLINOIS","IL",17031,"Cook",17031062700,"Census Tract 627, Cook County, Illinois",0.0728
"37",17,"ILLINOIS","IL",17031,"Cook",17031062800,"Census Tract 628, Cook County, Illinois",0.0101
"38",17,"ILLINOIS","IL",17031,"Cook",17031070600,"Census Tract 706, Cook County, Illinois",0.0155
"39",17,"ILLINOIS","IL",17031,"Cook",17031070700,"Census Tract 707, Cook County, Illinois",0.2851
"40",17,"ILLINOIS","IL",17031,"Cook",17031071600,"Census Tract 716, Cook County, Illinois",0.1184
"41",17,"ILLINOIS","IL",17031,"Cook",17031071700,"Census Tract 717, Cook County, Illinois",0.1011
"42",17,"ILLINOIS","IL",17031,"Cook",17031071800,"Census Tract 718, Cook County, Illinois",0.0548
"43",17,"ILLINOIS","IL",17031,"Cook",17031090100,"Census Tract 901, Cook County, Illinois",0.0852
"44",17,"ILLINOIS","IL",17031,"Cook",17031090200,"Census Tract 902, Cook County, Illinois",0.0417
"45",17,"ILLINOIS","IL",17031,"Cook",17031090300,"Census Tract 903, Cook County, Illinois",0.0131
"46",17,"ILLINOIS","IL",17031,"Cook",17031100100,"Census Tract 1001, Cook County, Illinois",0.3626
"47",17,"ILLINOIS","IL",17031,"Cook",17031100200,"Census Tract 1002, Cook County, Illinois",0.3404
"48",17,"ILLINOIS","IL",17031,"Cook",17031100400,"Census Tract 1004, Cook County, Illinois",0.2659
"49",17,"ILLINOIS","IL",17031,"Cook",17031100500,"Census Tract 1005, Cook County, Illinois",0.2823
"50",17,"ILLINOIS","IL",17031,"Cook",17031100600,"Census Tract 1006, Cook County, Illinois",0.2228
"51",17,"ILLINOIS","IL",17031,"Cook",17031100700,"Census Tract 1007, Cook County, Illinois",0.1843
"52",17,"ILLINOIS","IL",17031,"Cook",17031110100,"Census Tract 1101, Cook County, Illinois",0.3662
"53",17,"ILLINOIS","IL",17031,"Cook",17031110200,"Census Tract 1102, Cook County, Illinois",0.7077
"54",17,"ILLINOIS","IL",17031,"Cook",17031110300,"Census Tract 1103, Cook County, Illinois",0.4418
"55",17,"ILLINOIS","IL",17031,"Cook",17031110400,"Census Tract 1104, Cook County, Illinois",0.3997
"56",17,"ILLINOIS","IL",17031,"Cook",17031110501,"Census Tract 1105.01, Cook County, Illinois",0.2845
"57",17,"ILLINOIS","IL",17031,"Cook",17031120100,"Census Tract 1201, Cook County, Illinois",0.0549
"58",17,"ILLINOIS","IL",17031,"Cook",17031120200,"Census Tract 1202, Cook County, Illinois",0.2015
"59",17,"ILLINOIS","IL",17031,"Cook",17031120300,"Census Tract 1203, Cook County, Illinois",0.2247
"60",17,"ILLINOIS","IL",17031,"Cook",17031120400,"Census Tract 1204, Cook County, Illinois",0.3265
"61",17,"ILLINOIS","IL",17031,"Cook",17031130200,"Census Tract 1302, Cook County, Illinois",0.4233
"62",17,"ILLINOIS","IL",17031,"Cook",17031140400,"Census Tract 1404, Cook County, Illinois",0.3705
"63",17,"ILLINOIS","IL",17031,"Cook",17031140500,"Census Tract 1405, Cook County, Illinois",0.7159
"64",17,"ILLINOIS","IL",17031,"Cook",17031140800,"Census Tract 1408, Cook County, Illinois",0.3356
"65",17,"ILLINOIS","IL",17031,"Cook",17031150200,"Census Tract 1502, Cook County, Illinois",0.5117
"66",17,"ILLINOIS","IL",17031,"Cook",17031150300,"Census Tract 1503, Cook County, Illinois",0.4302
"67",17,"ILLINOIS","IL",17031,"Cook",17031150401,"Census Tract 1504.01, Cook County, Illinois",0.5804
"68",17,"ILLINOIS","IL",17031,"Cook",17031150402,"Census Tract 1504.02, Cook County, Illinois",0.2913
"69",17,"ILLINOIS","IL",17031,"Cook",17031150501,"Census Tract 1505.01, Cook County, Illinois",0.4287
"70",17,"ILLINOIS","IL",17031,"Cook",17031150502,"Census Tract 1505.02, Cook County, Illinois",0.6799
"71",17,"ILLINOIS","IL",17031,"Cook",17031150600,"Census Tract 1506, Cook County, Illinois",0.4599
"72",17,"ILLINOIS","IL",17031,"Cook",17031150700,"Census Tract 1507, Cook County, Illinois",0.4968
"73",17,"ILLINOIS","IL",17031,"Cook",17031150800,"Census Tract 1508, Cook County, Illinois",0.5004
"74",17,"ILLINOIS","IL",17031,"Cook",17031151001,"Census Tract 1510.01, Cook County, Illinois",0.5554
"75",17,"ILLINOIS","IL",17031,"Cook",17031151002,"Census Tract 1510.02, Cook County, Illinois",0.7458
"76",17,"ILLINOIS","IL",17031,"Cook",17031151100,"Census Tract 1511, Cook County, Illinois",0.7347
"77",17,"ILLINOIS","IL",17031,"Cook",17031151200,"Census Tract 1512, Cook County, Illinois",0.4079
"78",17,"ILLINOIS","IL",17031,"Cook",17031160100,"Census Tract 1601, Cook County, Illinois",0.581
"79",17,"ILLINOIS","IL",17031,"Cook",17031160200,"Census Tract 1602, Cook County, Illinois",0.2618
"80",17,"ILLINOIS","IL",17031,"Cook",17031160400,"Census Tract 1604, Cook County, Illinois",0.5461
"81",17,"ILLINOIS","IL",17031,"Cook",17031160501,"Census Tract 1605.01, Cook County, Illinois",0.6356
"82",17,"ILLINOIS","IL",17031,"Cook",17031160502,"Census Tract 1605.02, Cook County, Illinois",0.6343
"83",17,"ILLINOIS","IL",17031,"Cook",17031160601,"Census Tract 1606.01, Cook County, Illinois",0.4446
"84",17,"ILLINOIS","IL",17031,"Cook",17031160602,"Census Tract 1606.02, Cook County, Illinois",0.2191
"85",17,"ILLINOIS","IL",17031,"Cook",17031160700,"Census Tract 1607, Cook County, Illinois",0.4406
"86",17,"ILLINOIS","IL",17031,"Cook",17031160800,"Census Tract 1608, Cook County, Illinois",0.4101
"87",17,"ILLINOIS","IL",17031,"Cook",17031160900,"Census Tract 1609, Cook County, Illinois",0.2353
"88",17,"ILLINOIS","IL",17031,"Cook",17031161000,"Census Tract 1610, Cook County, Illinois",0.3499
"89",17,"ILLINOIS","IL",17031,"Cook",17031161100,"Census Tract 1611, Cook County, Illinois",0.1511
"90",17,"ILLINOIS","IL",17031,"Cook",17031161200,"Census Tract 1612, Cook County, Illinois",0.465
"91",17,"ILLINOIS","IL",17031,"Cook",17031170200,"Census Tract 1702, Cook County, Illinois",0.3302
"92",17,"ILLINOIS","IL",17031,"Cook",17031170300,"Census Tract 1703, Cook County, Illinois",0.5273
"93",17,"ILLINOIS","IL",17031,"Cook",17031170400,"Census Tract 1704, Cook County, Illinois",0.424
"94",17,"ILLINOIS","IL",17031,"Cook",17031170500,"Census Tract 1705, Cook County, Illinois",0.2058
"95",17,"ILLINOIS","IL",17031,"Cook",17031170600,"Census Tract 1706, Cook County, Illinois",0.2827
"96",17,"ILLINOIS","IL",17031,"Cook",17031170700,"Census Tract 1707, Cook County, Illinois",0.3739
"97",17,"ILLINOIS","IL",17031,"Cook",17031170800,"Census Tract 1708, Cook County, Illinois",0.4068
"98",17,"ILLINOIS","IL",17031,"Cook",17031170900,"Census Tract 1709, Cook County, Illinois",0.4332
"99",17,"ILLINOIS","IL",17031,"Cook",17031171000,"Census Tract 1710, Cook County, Illinois",0.5698
"100",17,"ILLINOIS","IL",17031,"Cook",17031171100,"Census Tract 1711, Cook County, Illinois",0.4211
"101",17,"ILLINOIS","IL",17031,"Cook",17031180100,"Census Tract 1801, Cook County, Illinois",0.7048
"102",17,"ILLINOIS","IL",17031,"Cook",17031190200,"Census Tract 1902, Cook County, Illinois",0.7554
"103",17,"ILLINOIS","IL",17031,"Cook",17031190300,"Census Tract 1903, Cook County, Illinois",0.6572
"104",17,"ILLINOIS","IL",17031,"Cook",17031190401,"Census Tract 1904.01, Cook County, Illinois",0.7445
"105",17,"ILLINOIS","IL",17031,"Cook",17031190402,"Census Tract 1904.02, Cook County, Illinois",0.6869
"106",17,"ILLINOIS","IL",17031,"Cook",17031190602,"Census Tract 1906.02, Cook County, Illinois",0.7937
"107",17,"ILLINOIS","IL",17031,"Cook",17031190701,"Census Tract 1907.01, Cook County, Illinois",0.8485
"108",17,"ILLINOIS","IL",17031,"Cook",17031190800,"Census Tract 1908, Cook County, Illinois",0.8612
"109",17,"ILLINOIS","IL",17031,"Cook",17031190900,"Census Tract 1909, Cook County, Illinois",0.7928
"110",17,"ILLINOIS","IL",17031,"Cook",17031191000,"Census Tract 1910, Cook County, Illinois",0.8048
"111",17,"ILLINOIS","IL",17031,"Cook",17031191100,"Census Tract 1911, Cook County, Illinois",0.7874
"112",17,"ILLINOIS","IL",17031,"Cook",17031191302,"Census Tract 1913.02, Cook County, Illinois",0.7843
"113",17,"ILLINOIS","IL",17031,"Cook",17031200100,"Census Tract 2001, Cook County, Illinois",0.7117
"114",17,"ILLINOIS","IL",17031,"Cook",17031200200,"Census Tract 2002, Cook County, Illinois",0.7698
"115",17,"ILLINOIS","IL",17031,"Cook",17031200300,"Census Tract 2003, Cook County, Illinois",0.7935
"116",17,"ILLINOIS","IL",17031,"Cook",17031200401,"Census Tract 2004.01, Cook County, Illinois",0.8252
"117",17,"ILLINOIS","IL",17031,"Cook",17031200402,"Census Tract 2004.02, Cook County, Illinois",0.6799
"118",17,"ILLINOIS","IL",17031,"Cook",17031210100,"Census Tract 2101, Cook County, Illinois",0.5183
"119",17,"ILLINOIS","IL",17031,"Cook",17031210400,"Census Tract 2104, Cook County, Illinois",0.8375
"120",17,"ILLINOIS","IL",17031,"Cook",17031210502,"Census Tract 2105.02, Cook County, Illinois",0.7166
"121",17,"ILLINOIS","IL",17031,"Cook",17031210601,"Census Tract 2106.01, Cook County, Illinois",0.5334
"122",17,"ILLINOIS","IL",17031,"Cook",17031210700,"Census Tract 2107, Cook County, Illinois",0.529
"123",17,"ILLINOIS","IL",17031,"Cook",17031210800,"Census Tract 2108, Cook County, Illinois",0.2668
"124",17,"ILLINOIS","IL",17031,"Cook",17031210900,"Census Tract 2109, Cook County, Illinois",0.3786
"125",17,"ILLINOIS","IL",17031,"Cook",17031220300,"Census Tract 2203, Cook County, Illinois",0.2818
"126",17,"ILLINOIS","IL",17031,"Cook",17031220400,"Census Tract 2204, Cook County, Illinois",0.1553
"127",17,"ILLINOIS","IL",17031,"Cook",17031220702,"Census Tract 2207.02, Cook County, Illinois",0.642
"128",17,"ILLINOIS","IL",17031,"Cook",17031220902,"Census Tract 2209.02, Cook County, Illinois",0.6773
"129",17,"ILLINOIS","IL",17031,"Cook",17031221200,"Census Tract 2212, Cook County, Illinois",0.2584
"130",17,"ILLINOIS","IL",17031,"Cook",17031221600,"Census Tract 2216, Cook County, Illinois",0.0109
"131",17,"ILLINOIS","IL",17031,"Cook",17031222200,"Census Tract 2222, Cook County, Illinois",0.1077
"132",17,"ILLINOIS","IL",17031,"Cook",17031222500,"Census Tract 2225, Cook County, Illinois",0.5873
"133",17,"ILLINOIS","IL",17031,"Cook",17031222600,"Census Tract 2226, Cook County, Illinois",0.2112
"134",17,"ILLINOIS","IL",17031,"Cook",17031222700,"Census Tract 2227, Cook County, Illinois",0.6756
"135",17,"ILLINOIS","IL",17031,"Cook",17031222900,"Census Tract 2229, Cook County, Illinois",0.7091
"136",17,"ILLINOIS","IL",17031,"Cook",17031230100,"Census Tract 2301, Cook County, Illinois",0.5758
"137",17,"ILLINOIS","IL",17031,"Cook",17031230300,"Census Tract 2303, Cook County, Illinois",0.7726
"138",17,"ILLINOIS","IL",17031,"Cook",17031230400,"Census Tract 2304, Cook County, Illinois",0.7856
"139",17,"ILLINOIS","IL",17031,"Cook",17031240600,"Census Tract 2406, Cook County, Illinois",0.1352
"140",17,"ILLINOIS","IL",17031,"Cook",17031241500,"Census Tract 2415, Cook County, Illinois",0.1519
"141",17,"ILLINOIS","IL",17031,"Cook",17031241600,"Census Tract 2416, Cook County, Illinois",0.1404
"142",17,"ILLINOIS","IL",17031,"Cook",17031242100,"Census Tract 2421, Cook County, Illinois",0.0923
"143",17,"ILLINOIS","IL",17031,"Cook",17031242200,"Census Tract 2422, Cook County, Illinois",0.0435
"144",17,"ILLINOIS","IL",17031,"Cook",17031242300,"Census Tract 2423, Cook County, Illinois",0.0395
"145",17,"ILLINOIS","IL",17031,"Cook",17031242400,"Census Tract 2424, Cook County, Illinois",0.1316
"146",17,"ILLINOIS","IL",17031,"Cook",17031242800,"Census Tract 2428, Cook County, Illinois",0.186
"147",17,"ILLINOIS","IL",17031,"Cook",17031242900,"Census Tract 2429, Cook County, Illinois",0.0811
"148",17,"ILLINOIS","IL",17031,"Cook",17031243000,"Census Tract 2430, Cook County, Illinois",0.179
"149",17,"ILLINOIS","IL",17031,"Cook",17031243100,"Census Tract 2431, Cook County, Illinois",0.0914
"150",17,"ILLINOIS","IL",17031,"Cook",17031243200,"Census Tract 2432, Cook County, Illinois",0.1927
"151",17,"ILLINOIS","IL",17031,"Cook",17031243300,"Census Tract 2433, Cook County, Illinois",0.1335
"152",17,"ILLINOIS","IL",17031,"Cook",17031250400,"Census Tract 2504, Cook County, Illinois",0.7519
"153",17,"ILLINOIS","IL",17031,"Cook",17031250500,"Census Tract 2505, Cook County, Illinois",0.5854
"154",17,"ILLINOIS","IL",17031,"Cook",17031250600,"Census Tract 2506, Cook County, Illinois",0.6733
"155",17,"ILLINOIS","IL",17031,"Cook",17031250800,"Census Tract 2508, Cook County, Illinois",0.8501
"156",17,"ILLINOIS","IL",17031,"Cook",17031251200,"Census Tract 2512, Cook County, Illinois",0.8343
"157",17,"ILLINOIS","IL",17031,"Cook",17031282700,"Census Tract 2827, Cook County, Illinois",0.6391
"158",17,"ILLINOIS","IL",17031,"Cook",17031282800,"Census Tract 2828, Cook County, Illinois",0.2054
"159",17,"ILLINOIS","IL",17031,"Cook",17031291600,"Census Tract 2916, Cook County, Illinois",0.6314
"160",17,"ILLINOIS","IL",17031,"Cook",17031300600,"Census Tract 3006, Cook County, Illinois",0.9494
"161",17,"ILLINOIS","IL",17031,"Cook",17031301802,"Census Tract 3018.02, Cook County, Illinois",0.9012
"162",17,"ILLINOIS","IL",17031,"Cook",17031310200,"Census Tract 3102, Cook County, Illinois",0.5771
"163",17,"ILLINOIS","IL",17031,"Cook",17031390100,"Census Tract 3901, Cook County, Illinois",0.3754
"164",17,"ILLINOIS","IL",17031,"Cook",17031390200,"Census Tract 3902, Cook County, Illinois",0.3367
"165",17,"ILLINOIS","IL",17031,"Cook",17031430800,"Census Tract 4308, Cook County, Illinois",0.5807
"166",17,"ILLINOIS","IL",17031,"Cook",17031440600,"Census Tract 4406, Cook County, Illinois",0.2927
"167",17,"ILLINOIS","IL",17031,"Cook",17031450300,"Census Tract 4503, Cook County, Illinois",0.6841
"168",17,"ILLINOIS","IL",17031,"Cook",17031480100,"Census Tract 4801, Cook County, Illinois",0.479
"169",17,"ILLINOIS","IL",17031,"Cook",17031480400,"Census Tract 4804, Cook County, Illinois",0.5882
"170",17,"ILLINOIS","IL",17031,"Cook",17031490300,"Census Tract 4903, Cook County, Illinois",0.5431
"171",17,"ILLINOIS","IL",17031,"Cook",17031490400,"Census Tract 4904, Cook County, Illinois",0.3243
"172",17,"ILLINOIS","IL",17031,"Cook",17031490600,"Census Tract 4906, Cook County, Illinois",0.7398
"173",17,"ILLINOIS","IL",17031,"Cook",17031490700,"Census Tract 4907, Cook County, Illinois",0.5201
"174",17,"ILLINOIS","IL",17031,"Cook",17031490800,"Census Tract 4908, Cook County, Illinois",0.7113
"175",17,"ILLINOIS","IL",17031,"Cook",17031491200,"Census Tract 4912, Cook County, Illinois",0.7044
"176",17,"ILLINOIS","IL",17031,"Cook",17031500100,"Census Tract 5001, Cook County, Illinois",0.496
"177",17,"ILLINOIS","IL",17031,"Cook",17031510100,"Census Tract 5101, Cook County, Illinois",0.8658
"178",17,"ILLINOIS","IL",17031,"Cook",17031510200,"Census Tract 5102, Cook County, Illinois",0.7665
"179",17,"ILLINOIS","IL",17031,"Cook",17031510300,"Census Tract 5103, Cook County, Illinois",0.8933
"180",17,"ILLINOIS","IL",17031,"Cook",17031520300,"Census Tract 5203, Cook County, Illinois",0.7701
"181",17,"ILLINOIS","IL",17031,"Cook",17031520400,"Census Tract 5204, Cook County, Illinois",0.6761
"182",17,"ILLINOIS","IL",17031,"Cook",17031520500,"Census Tract 5205, Cook County, Illinois",0.6164
"183",17,"ILLINOIS","IL",17031,"Cook",17031530300,"Census Tract 5303, Cook County, Illinois",0.6858
"184",17,"ILLINOIS","IL",17031,"Cook",17031530400,"Census Tract 5304, Cook County, Illinois",0.6079
"185",17,"ILLINOIS","IL",17031,"Cook",17031530501,"Census Tract 5305.01, Cook County, Illinois",0.8284
"186",17,"ILLINOIS","IL",17031,"Cook",17031530502,"Census Tract 5305.02, Cook County, Illinois",0.6964
"187",17,"ILLINOIS","IL",17031,"Cook",17031530503,"Census Tract 5305.03, Cook County, Illinois",0.7736
"188",17,"ILLINOIS","IL",17031,"Cook",17031550100,"Census Tract 5501, Cook County, Illinois",0.7223
"189",17,"ILLINOIS","IL",17031,"Cook",17031550200,"Census Tract 5502, Cook County, Illinois",0.2553
"190",17,"ILLINOIS","IL",17031,"Cook",17031560200,"Census Tract 5602, Cook County, Illinois",0.6521
"191",17,"ILLINOIS","IL",17031,"Cook",17031560300,"Census Tract 5603, Cook County, Illinois",0.6981
"192",17,"ILLINOIS","IL",17031,"Cook",17031560400,"Census Tract 5604, Cook County, Illinois",0.769
"193",17,"ILLINOIS","IL",17031,"Cook",17031560700,"Census Tract 5607, Cook County, Illinois",0.7956
"194",17,"ILLINOIS","IL",17031,"Cook",17031560800,"Census Tract 5608, Cook County, Illinois",0.5564
"195",17,"ILLINOIS","IL",17031,"Cook",17031560900,"Census Tract 5609, Cook County, Illinois",0.1779
"196",17,"ILLINOIS","IL",17031,"Cook",17031561000,"Census Tract 5610, Cook County, Illinois",0.2101
"197",17,"ILLINOIS","IL",17031,"Cook",17031561100,"Census Tract 5611, Cook County, Illinois",0.5553
"198",17,"ILLINOIS","IL",17031,"Cook",17031570100,"Census Tract 5701, Cook County, Illinois",0.6446
"199",17,"ILLINOIS","IL",17031,"Cook",17031570200,"Census Tract 5702, Cook County, Illinois",0.7603
"200",17,"ILLINOIS","IL",17031,"Cook",17031570400,"Census Tract 5704, Cook County, Illinois",0.8044
"201",17,"ILLINOIS","IL",17031,"Cook",17031570500,"Census Tract 5705, Cook County, Illinois",0.7248
"202",17,"ILLINOIS","IL",17031,"Cook",17031580100,"Census Tract 5801, Cook County, Illinois",0.8513
"203",17,"ILLINOIS","IL",17031,"Cook",17031580300,"Census Tract 5803, Cook County, Illinois",0.7151
"204",17,"ILLINOIS","IL",17031,"Cook",17031580400,"Census Tract 5804, Cook County, Illinois",0.7164
"205",17,"ILLINOIS","IL",17031,"Cook",17031590500,"Census Tract 5905, Cook County, Illinois",0.789
"206",17,"ILLINOIS","IL",17031,"Cook",17031590600,"Census Tract 5906, Cook County, Illinois",0.7391
"207",17,"ILLINOIS","IL",17031,"Cook",17031600400,"Census Tract 6004, Cook County, Illinois",0.7903
"208",17,"ILLINOIS","IL",17031,"Cook",17031600900,"Census Tract 6009, Cook County, Illinois",0.4343
"209",17,"ILLINOIS","IL",17031,"Cook",17031610400,"Census Tract 6104, Cook County, Illinois",0.9204
"210",17,"ILLINOIS","IL",17031,"Cook",17031610800,"Census Tract 6108, Cook County, Illinois",0.294
"211",17,"ILLINOIS","IL",17031,"Cook",17031611600,"Census Tract 6116, Cook County, Illinois",0.8781
"212",17,"ILLINOIS","IL",17031,"Cook",17031620200,"Census Tract 6202, Cook County, Illinois",0.5093
"213",17,"ILLINOIS","IL",17031,"Cook",17031620300,"Census Tract 6203, Cook County, Illinois",0.8713
"214",17,"ILLINOIS","IL",17031,"Cook",17031620400,"Census Tract 6204, Cook County, Illinois",0.7095
"215",17,"ILLINOIS","IL",17031,"Cook",17031630300,"Census Tract 6303, Cook County, Illinois",0.8672
"216",17,"ILLINOIS","IL",17031,"Cook",17031630500,"Census Tract 6305, Cook County, Illinois",0.9095
"217",17,"ILLINOIS","IL",17031,"Cook",17031630900,"Census Tract 6309, Cook County, Illinois",0.8745
"218",17,"ILLINOIS","IL",17031,"Cook",17031640300,"Census Tract 6403, Cook County, Illinois",0.5186
"219",17,"ILLINOIS","IL",17031,"Cook",17031640400,"Census Tract 6404, Cook County, Illinois",0.3833
"220",17,"ILLINOIS","IL",17031,"Cook",17031640500,"Census Tract 6405, Cook County, Illinois",0.3253
"221",17,"ILLINOIS","IL",17031,"Cook",17031640600,"Census Tract 6406, Cook County, Illinois",0.8026
"222",17,"ILLINOIS","IL",17031,"Cook",17031640700,"Census Tract 6407, Cook County, Illinois",0.7395
"223",17,"ILLINOIS","IL",17031,"Cook",17031640800,"Census Tract 6408, Cook County, Illinois",0.5391
"224",17,"ILLINOIS","IL",17031,"Cook",17031650100,"Census Tract 6501, Cook County, Illinois",0.8619
"225",17,"ILLINOIS","IL",17031,"Cook",17031650200,"Census Tract 6502, Cook County, Illinois",0.7983
"226",17,"ILLINOIS","IL",17031,"Cook",17031650301,"Census Tract 6503.01, Cook County, Illinois",0.7126
"227",17,"ILLINOIS","IL",17031,"Cook",17031650302,"Census Tract 6503.02, Cook County, Illinois",0.6067
"228",17,"ILLINOIS","IL",17031,"Cook",17031650400,"Census Tract 6504, Cook County, Illinois",0.8339
"229",17,"ILLINOIS","IL",17031,"Cook",17031660400,"Census Tract 6604, Cook County, Illinois",0.8669
"230",17,"ILLINOIS","IL",17031,"Cook",17031661100,"Census Tract 6611, Cook County, Illinois",0.6334
"231",17,"ILLINOIS","IL",17031,"Cook",17031700100,"Census Tract 7001, Cook County, Illinois",0.5108
"232",17,"ILLINOIS","IL",17031,"Cook",17031700200,"Census Tract 7002, Cook County, Illinois",0.6832
"233",17,"ILLINOIS","IL",17031,"Cook",17031700301,"Census Tract 7003.01, Cook County, Illinois",0.6709
"234",17,"ILLINOIS","IL",17031,"Cook",17031700302,"Census Tract 7003.02, Cook County, Illinois",0.4817
"235",17,"ILLINOIS","IL",17031,"Cook",17031700401,"Census Tract 7004.01, Cook County, Illinois",0.6217
"236",17,"ILLINOIS","IL",17031,"Cook",17031700402,"Census Tract 7004.02, Cook County, Illinois",0.6761
"237",17,"ILLINOIS","IL",17031,"Cook",17031700501,"Census Tract 7005.01, Cook County, Illinois",0.4044
"238",17,"ILLINOIS","IL",17031,"Cook",17031711300,"Census Tract 7113, Cook County, Illinois",0.8012
"239",17,"ILLINOIS","IL",17031,"Cook",17031711500,"Census Tract 7115, Cook County, Illinois",0.5728
"240",17,"ILLINOIS","IL",17031,"Cook",17031720100,"Census Tract 7201, Cook County, Illinois",0.04
"241",17,"ILLINOIS","IL",17031,"Cook",17031720200,"Census Tract 7202, Cook County, Illinois",0.2929
"242",17,"ILLINOIS","IL",17031,"Cook",17031720300,"Census Tract 7203, Cook County, Illinois",0.0494
"243",17,"ILLINOIS","IL",17031,"Cook",17031720400,"Census Tract 7204, Cook County, Illinois",0.0439
"244",17,"ILLINOIS","IL",17031,"Cook",17031720500,"Census Tract 7205, Cook County, Illinois",0.009
"245",17,"ILLINOIS","IL",17031,"Cook",17031720600,"Census Tract 7206, Cook County, Illinois",0.1466
"246",17,"ILLINOIS","IL",17031,"Cook",17031720700,"Census Tract 7207, Cook County, Illinois",0.2013
"247",17,"ILLINOIS","IL",17031,"Cook",17031730100,"Census Tract 7301, Cook County, Illinois",0.6291
"248",17,"ILLINOIS","IL",17031,"Cook",17031730300,"Census Tract 7303, Cook County, Illinois",0.7811
"249",17,"ILLINOIS","IL",17031,"Cook",17031730400,"Census Tract 7304, Cook County, Illinois",0.5762
"250",17,"ILLINOIS","IL",17031,"Cook",17031730500,"Census Tract 7305, Cook County, Illinois",0.5701
"251",17,"ILLINOIS","IL",17031,"Cook",17031730600,"Census Tract 7306, Cook County, Illinois",0.6471
"252",17,"ILLINOIS","IL",17031,"Cook",17031730700,"Census Tract 7307, Cook County, Illinois",0.6602
"253",17,"ILLINOIS","IL",17031,"Cook",17031740100,"Census Tract 7401, Cook County, Illinois",0.1237
