"","fips","year","countyfips","statefips","stateusps","pop","z_ED_nat","z_HE_nat","z_SE_nat","z_COI_nat","c5_ED_nat","c5_HE_nat","c5_SE_nat","c5_COI_nat","r_ED_nat","r_HE_nat","r_SE_nat","r_COI_nat","c5_ED_stt","c5_HE_stt","c5_SE_stt","c5_COI_stt","r_ED_stt","r_HE_stt","r_SE_stt","r_COI_stt","c5_ED_met","c5_HE_met","c5_SE_met","c5_COI_met","r_ED_met","r_HE_met","r_SE_met","r_COI_met"
"699",17031800500,2015,17031,17,"IL",1756,0.072841056,0.054534785,0.19850765,0.036997676,"Very High","Very High","Very High","Very High",84,84,85,87,"Very High","Very High","Very High","Very High",81,97,83,85,"High","Very High","Very High","Very High",75,97,82,83
"700",17031800600,2015,17031,17,"IL",792,0.09730503,0.048817284,0.16682453,0.035407238,"Very High","High","High","Very High",90,79,79,85,"Very High","Very High","High","Very High",86,92,76,83,"Very High","Very High","High","High",82,93,75,80
"701",17031800700,2015,17031,17,"IL",1672,0.20391965,0.054436985,0.17459778,0.048720576,"Very High","Very High","Very High","Very High",100,84,81,95,"Very High","Very High","High","Very High",100,96,78,95,"Very High","Very High","High","Very High",100,97,77,94
"702",17031800800,2015,17031,17,"IL",482,0.076809429,0.034705035,0.16451265,0.031372216,"Very High","High","High","Very High",85,65,79,81,"Very High","High","High","High",82,73,76,79,"High","High","High","High",77,74,74,75
"703",17031800900,2015,17031,17,"IL",1118,0.16265231,0.031043675,0.20557128,0.045283303,"Very High","High","Very High","Very High",98,61,87,93,"Very High","High","Very High","Very High",96,68,85,93,"Very High","High","Very High","Very High",95,68,85,92
"704",17031801000,2015,17031,17,"IL",1299,0.2084057,0.021805335,0.18879355,0.047416925,"Very High","Moderate","Very High","Very High",100,51,83,95,"Very High","Moderate","Very High","Very High",100,57,81,94,"Very High","Moderate","High","Very High",100,59,80,93
"705",17031801100,2015,17031,17,"IL",1613,0.21134809,0.05894715,0.26983768,0.061128929,"Very High","Very High","Very High","Very High",100,87,96,100,"Very High","Very High","Very High","Very High",100,99,97,100,"Very High","Very High","Very High","Very High",100,99,97,100
"706",17031801200,2015,17031,17,"IL",934,0.21195582,0.050539576,0.19762561,0.051883768,"Very High","High","Very High","Very High",100,80,85,97,"Very High","Very High","Very High","Very High",100,93,83,97,"Very High","Very High","Very High","Very High",100,94,82,96
"707",17031801300,2015,17031,17,"IL",1355,0.19633105,0.045153536,0.25749326,0.056564536,"Very High","High","Very High","Very High",100,75,94,99,"Very High","Very High","Very High","Very High",99,87,96,99,"Very High","Very High","Very High","Very High",99,88,95,99
"708",17031801400,2015,17031,17,"IL",814,0.15588233,0.040018674,0.287092,0.054991513,"Very High","High","Very High","Very High",98,70,97,98,"Very High","Very High","Very High","Very High",95,81,98,99,"Very High","Very High","Very High","Very High",93,82,98,98
"709",17031801500,2015,17031,17,"IL",1256,0.18775409,0.036080737,0.1300979,0.039795436,"Very High","High","High","Very High",99,66,72,89,"Very High","High","High","Very High",99,75,67,88,"Very High","High","High","Very High",98,76,66,86
"710",17031801601,2015,17031,17,"IL",1000,0.11811617,0.013289846,0.17613907,0.035036191,"Very High","Moderate","Very High","Very High",94,43,81,85,"Very High","Moderate","High","Very High",90,47,78,83,"Very High","Moderate","High","High",87,50,77,80
"711",17031801603,2015,17031,17,"IL",1063,0.05980156,-0.045366541,0.0019056527,0.0020423715,"High","Very Low","Moderate","Moderate",80,9,45,47,"High","Very Low","Low","Moderate",77,10,40,44,"High","Very Low","Moderate","Moderate",71,11,41,44
"712",17031801605,2015,17031,17,"IL",1091,0.11026609,0.040192164,0.23950727,0.044406466,"Very High","High","Very High","Very High",92,70,92,93,"Very High","Very High","Very High","Very High",88,81,93,92,"Very High","Very High","Very High","Very High",85,82,93,91
"713",17031801606,2015,17031,17,"IL",1092,0.09518268,0.031135153,0.28071821,0.046582483,"Very High","High","Very High","Very High",89,61,97,94,"Very High","High","Very High","Very High",86,68,98,94,"Very High","High","Very High","Very High",82,69,98,93
"714",17031801607,2015,17031,17,"IL",1134,0.10965978,0.024642264,0.14332636,0.031474866,"Very High","Moderate","High","Very High",92,54,74,81,"Very High","Moderate","High","High",88,60,70,79,"Very High","High","High","High",85,62,69,76
"715",17031801608,2015,17031,17,"IL",1277,0.18329182,0.028598817,0.22088774,0.049097273,"Very High","Moderate","Very High","Very High",99,58,89,96,"Very High","High","Very High","Very High",98,65,89,96,"Very High","High","Very High","Very High",97,66,88,95
"716",17031801701,2015,17031,17,"IL",1090,0.19552706,0.032295704,0.28353927,0.05815129,"Very High","High","Very High","Very High",100,62,97,99,"Very High","High","Very High","Very High",99,70,98,100,"Very High","High","Very High","Very High",99,70,98,100
"717",17031801702,2015,17031,17,"IL",1351,0.19625711,0.045657929,0.23802435,0.054339141,"Very High","High","Very High","Very High",100,76,92,98,"Very High","Very High","Very High","Very High",99,88,92,99,"Very High","Very High","Very High","Very High",99,89,92,98
"718",17031801800,2015,17031,17,"IL",1458,0.10228249,0.048644949,0.1101591,0.029331626,"Very High","High","High","High",91,79,67,79,"Very High","Very High","High","High",87,91,63,76,"Very High","Very High","High","High",84,92,62,73
"719",17031801901,2015,17031,17,"IL",800,0.14067319,0.022317251,0.18880419,0.039968498,"Very High","Moderate","Very High","Very High",96,51,83,89,"Very High","Moderate","Very High","Very High",93,57,81,88,"Very High","Moderate","High","Very High",90,59,80,87
"720",17031801902,2015,17031,17,"IL",1084,0.15569049,0.044573899,0.19341302,0.044527117,"Very High","High","Very High","Very High",98,75,84,93,"Very High","Very High","Very High","Very High",95,87,82,92,"Very High","Very High","Very High","Very High",93,88,81,91
"721",17031802002,2015,17031,17,"IL",1392,0.12698819,0.045127101,0.20649952,0.042932119,"Very High","High","Very High","Very High",95,75,87,92,"Very High","Very High","Very High","Very High",91,87,86,91,"Very High","Very High","Very High","Very High",88,88,85,90
"722",17031802003,2015,17031,17,"IL",667,0.12675883,0.017909182,0.1999118,0.039255533,"Very High","Moderate","Very High","Very High",95,47,85,89,"Very High","Moderate","Very High","Very High",91,53,84,88,"Very High","Moderate","Very High","Very High",88,55,83,86
"723",17031802004,2015,17031,17,"IL",1421,0.11502836,-0.018773112,0.054945249,0.017163429,"Very High","Very Low","Moderate","High",93,19,56,65,"Very High","Low","Moderate","High",89,21,50,61,"Very High","Low","Moderate","Moderate",87,24,50,59
"724",17031802100,2015,17031,17,"IL",1136,0.15406141,0.026279837,0.25674796,0.049795613,"Very High","Moderate","Very High","Very High",98,56,94,96,"Very High","High","Very High","Very High",95,63,96,96,"Very High","High","Very High","Very High",93,64,95,95
"725",17031802200,2015,17031,17,"IL",1178,0.1513703,0.054735806,0.18156379,0.043742865,"Very High","Very High","Very High","Very High",97,84,82,92,"Very High","Very High","High","Very High",94,97,79,92,"Very High","Very High","High","Very High",93,98,78,90
"726",17031802300,2015,17031,17,"IL",1479,0.16253364,-0.0019640699,0.19501418,0.040542789,"Very High","Low","Very High","Very High",98,30,85,90,"Very High","Low","Very High","Very High",96,33,82,89,"Very High","Low","Very High","Very High",95,35,81,87
"727",17031802402,2015,17031,17,"IL",1106,-0.024887333,0.017566381,0.14208005,0.015673956,"Low","Moderate","High","High",40,47,74,64,"Low","Moderate","High","Moderate",38,52,69,59,"Low","Moderate","High","Moderate",35,55,68,57
"728",17031802403,2015,17031,17,"IL",129,0.018820282,0.032403369,0.1978662,0.028593946,"High","High","Very High","High",64,62,85,78,"High","High","Very High","High",62,70,83,76,"Moderate","High","Very High","High",55,71,82,72
"729",17031802404,2015,17031,17,"IL",2022,0.0031565896,-0.019802548,0.091128007,0.0088803731,"Moderate","Very Low","High","Moderate",56,18,63,55,"Moderate","Very Low","Moderate","Moderate",56,20,58,51,"Moderate","Low","Moderate","Moderate",49,23,58,49
"730",17031802503,2015,17031,17,"IL",1294,0.043953341,0.026048027,0.15404455,0.025594376,"High","Moderate","High","High",75,55,77,75,"High","High","High","High",71,62,73,72,"High","High","High","High",64,64,72,68
"731",17031802504,2015,17031,17,"IL",1548,-0.0055907159,0.034475539,0.19512616,0.025789432,"Moderate","High","Very High","High",51,64,85,75,"Moderate","High","Very High","High",51,73,82,72,"Moderate","High","Very High","High",45,74,81,69
"732",17031802505,2015,17031,17,"IL",1897,-0.040206175,-0.0092529766,0.024588758,-0.0025666377,"Low","Low","Moderate","Moderate",30,25,49,42,"Low","Low","Moderate","Low",29,27,44,39,"Low","Low","Moderate","Low",28,30,44,39
"733",17031802506,2015,17031,17,"IL",702,-0.049802125,0.018092617,0.12033281,0.01043311,"Low","Moderate","High","Moderate",25,47,70,57,"Low","Moderate","High","Moderate",23,53,65,52,"Low","Moderate","High","Moderate",23,55,64,51
"734",17031802605,2015,17031,17,"IL",1218,0.072834998,0.029685846,0.25241339,0.040651996,"Very High","Moderate","Very High","Very High",84,59,94,90,"Very High","High","Very High","Very High",81,66,95,89,"High","High","Very High","Very High",75,67,95,87
"735",17031802607,2015,17031,17,"IL",347,0.085597344,0.061531175,0.24780354,0.044901252,"Very High","Very High","Very High","Very High",87,89,93,93,"Very High","Very High","Very High","Very High",84,99,94,93,"High","Very High","Very High","Very High",79,100,94,92
"736",17031802608,2015,17031,17,"IL",1139,0.071281359,0.033718634,0.13175024,0.026834276,"Very High","High","High","High",84,63,72,76,"High","High","High","High",80,72,67,74,"High","High","High","High",74,73,66,70
"737",17031802609,2015,17031,17,"IL",1468,-0.018154927,-0.024620131,0.039444081,-1.8746747e-05,"Moderate","Very Low","Moderate","Moderate",44,16,53,45,"Moderate","Very Low","Moderate","Moderate",43,18,47,41,"Low","Very Low","Moderate","Moderate",39,20,47,41
"738",17031802610,2015,17031,17,"IL",330,-0.012808043,0.04522359,0.24657372,0.032128498,"Moderate","High","Very High","Very High",47,75,93,82,"Moderate","Very High","Very High","High",47,88,94,80,"Moderate","Very High","Very High","High",41,89,94,76
"739",17031802701,2015,17031,17,"IL",1885,0.10619396,0.04058899,0.15153952,0.033737827,"Very High","High","High","Very High",92,71,76,83,"Very High","Very High","High","Very High",88,82,72,81,"Very High","Very High","High","High",85,83,71,78
"740",17031802702,2015,17031,17,"IL",860,0.1088804,0.036489759,0.2187162,0.041435972,"Very High","High","Very High","Very High",92,66,89,91,"Very High","High","Very High","Very High",88,75,88,90,"Very High","High","Very High","Very High",85,76,88,88
"741",17031802801,2015,17031,17,"IL",1102,0.18551335,0.038557213,0.19748913,0.047669221,"Very High","High","Very High","Very High",99,69,85,95,"Very High","High","Very High","Very High",99,78,83,94,"Very High","High","Very High","Very High",98,79,82,93
"742",17031802802,2015,17031,17,"IL",1770,0.15974538,0.03236514,0.2251855,0.047388792,"Very High","High","Very High","Very High",98,62,90,95,"Very High","High","Very High","Very High",96,70,90,94,"Very High","High","Very High","Very High",94,70,90,93
"743",17031802900,2015,17031,17,"IL",1341,0.18672939,0.04400795,0.27432317,0.057342298,"Very High","High","Very High","Very High",99,74,96,99,"Very High","Very High","Very High","Very High",99,86,97,99,"Very High","Very High","Very High","Very High",98,87,97,99
"744",17031803005,2015,17031,17,"IL",568,0.087027103,0.008787822,0.18118148,0.031703167,"Very High","Low","Very High","Very High",88,39,82,81,"Very High","Moderate","High","High",84,42,79,79,"High","Moderate","High","High",79,45,78,76
"745",17031803007,2015,17031,17,"IL",793,0.076321483,0.025224617,0.28240201,0.044063251,"Very High","Moderate","Very High","Very High",85,54,97,93,"Very High","High","Very High","Very High",82,61,98,92,"High","High","Very High","Very High",76,62,98,91
"746",17031803008,2015,17031,17,"IL",1149,0.17753638,0.04332817,0.24417558,0.052735768,"Very High","High","Very High","Very High",99,74,93,97,"Very High","Very High","Very High","Very High",98,85,94,98,"Very High","Very High","Very High","Very High",97,86,94,97
"747",17031803010,2015,17031,17,"IL",1209,0.078945369,0.033982977,0.24489222,0.04090691,"Very High","High","Very High","Very High",86,64,93,90,"Very High","High","Very High","Very High",82,72,94,89,"High","High","Very High","Very High",77,74,94,88
"748",17031803012,2015,17031,17,"IL",448,0.094138116,0.024661675,0.15369852,0.030967008,"Very High","Moderate","High","High",89,54,76,80,"Very High","High","High","High",86,61,73,78,"Very High","High","High","High",81,62,72,75
"749",17031803013,2015,17031,17,"IL",1127,0.063553773,0.038033105,0.23831245,0.038863309,"Very High","High","Very High","Very High",81,68,92,88,"High","High","Very High","Very High",78,77,93,87,"High","High","Very High","Very High",72,78,92,85
"750",17031803014,2015,17031,17,"IL",601,0.06958577,-0.0046746577,0.11187675,0.020262079,"Very High","Low","High","High",83,28,68,69,"High","Low","High","High",80,30,63,66,"High","Low","High","High",74,33,63,62
"751",17031803015,2015,17031,17,"IL",856,0.086192369,0.033187721,0.23894593,0.040932044,"Very High","High","Very High","Very High",87,63,92,90,"Very High","High","Very High","Very High",84,71,93,89,"High","High","Very High","Very High",79,72,92,88
"752",17031803016,2015,17031,17,"IL",690,0.19297369,0.02353254,0.1777828,0.044606034,"Very High","Moderate","Very High","Very High",100,53,81,93,"Very High","Moderate","High","Very High",99,59,78,92,"Very High","Moderate","High","Very High",99,60,77,91
"753",17031803017,2015,17031,17,"IL",935,0.14733551,0.034658294,0.25587282,0.049835835,"Very High","High","Very High","Very High",97,64,94,96,"Very High","High","Very High","Very High",94,73,95,96,"Very High","High","Very High","Very High",92,74,95,95
"754",17031803100,2015,17031,17,"IL",992,0.18879093,0.048043791,0.20926607,0.050410658,"Very High","High","Very High","Very High",100,78,87,96,"Very High","Very High","Very High","Very High",99,90,86,96,"Very High","Very High","Very High","Very High",98,91,86,95
"755",17031803200,2015,17031,17,"IL",1132,0.17619079,-0.001174486,0.19235136,0.041828897,"Very High","Low","Very High","Very High",99,30,84,91,"Very High","Low","Very High","Very High",98,33,82,90,"Very High","Low","High","Very High",97,36,80,89
"756",17031803300,2015,17031,17,"IL",933,0.1839399,0.038072247,0.18489467,0.045974668,"Very High","High","Very High","Very High",99,68,83,94,"Very High","High","High","Very High",98,78,80,94,"Very High","High","High","Very High",97,78,79,93
"757",17031803400,2015,17031,17,"IL",1518,0.18823005,0.033700172,0.2456176,0.053068895,"Very High","High","Very High","Very High",100,63,93,98,"Very High","High","Very High","Very High",99,72,94,98,"Very High","High","Very High","Very High",98,73,94,97
"758",17031803500,2015,17031,17,"IL",1369,0.16720892,0.027149044,0.19522521,0.04416896,"Very High","Moderate","Very High","Very High",99,56,85,93,"Very High","High","Very High","Very High",97,63,82,92,"Very High","High","Very High","Very High",96,65,81,91
"759",17031803603,2015,17031,17,"IL",1442,0.16587582,0.038223445,0.26707679,0.053574175,"Very High","High","Very High","Very High",98,68,95,98,"Very High","High","Very High","Very High",97,78,96,98,"Very High","High","Very High","Very High",95,79,96,98
"760",17031803604,2015,17031,17,"IL",779,0.052745227,0.028245831,0.1559923,0.027028352,"High","Moderate","High","High",78,58,77,76,"High","High","High","High",73,65,74,74,"High","High","High","High",67,66,72,70
"761",17031803605,2015,17031,17,"IL",1714,0.017825754,0.022739887,0.18326333,0.025757121,"High","Moderate","Very High","High",64,52,82,75,"High","Moderate","High","High",61,58,80,72,"Moderate","Moderate","High","High",54,60,79,69
"762",17031803606,2015,17031,17,"IL",3129,-0.011140766,-0.027456161,-0.068678364,-0.012152194,"Moderate","Very Low","Low","Low",48,15,32,31,"Moderate","Very Low","Low","Low",48,17,29,30,"Moderate","Very Low","Low","Low",42,19,30,32
"763",17031803607,2015,17031,17,"IL",1045,0.024028333,0.04446613,0.26830456,0.0386637,"High","High","Very High","Very High",67,75,96,88,"High","Very High","Very High","Very High",64,87,97,87,"Moderate","Very High","Very High","Very High",56,88,97,85
"764",17031803608,2015,17031,17,"IL",1966,0.097354881,0.04303525,0.093334027,0.026229264,"Very High","High","High","High",90,73,64,76,"Very High","Very High","Moderate","High",86,85,59,73,"Very High","Very High","Moderate","High",83,86,58,69
"765",17031803610,2015,17031,17,"IL",1977,0.14333053,0.010692906,0.061049074,0.024131805,"Very High","Low","Moderate","High",97,40,57,73,"Very High","Moderate","Moderate","High",93,44,51,70,"Very High","Moderate","Moderate","High",91,47,51,67
"766",17031803611,2015,17031,17,"IL",1360,0.019276308,-0.0087503949,-0.0096356384,8.4956097e-05,"High","Low","Moderate","Moderate",64,25,43,45,"High","Low","Low","Moderate",62,27,38,41,"Moderate","Low","Low","Moderate",55,30,39,41
"767",17031803612,2015,17031,17,"IL",1126,0.010110884,-0.027575929,-0.037508812,-0.0061752172,"Moderate","Very Low","Low","Low",60,15,38,38,"Moderate","Very Low","Low","Low",58,17,33,35,"Moderate","Very Low","Low","Low",52,19,35,36
"768",17031803701,2015,17031,17,"IL",357,0.12821893,0.023561992,0.23296511,0.043870982,"Very High","Moderate","Very High","Very High",95,53,91,92,"Very High","Moderate","Very High","Very High",91,59,91,92,"Very High","Moderate","Very High","Very High",89,60,91,91
"769",17031803702,2015,17031,17,"IL",1298,0.17131045,0.015396955,0.16478777,0.039828733,"Very High","Moderate","High","Very High",99,45,79,89,"Very High","Moderate","High","Very High",97,49,76,88,"Very High","Moderate","High","Very High",96,53,74,87
"770",17031803800,2015,17031,17,"IL",1096,0.07489036,0.026822865,0.22498928,0.037378035,"Very High","Moderate","Very High","Very High",84,56,90,87,"Very High","High","Very High","Very High",81,63,90,86,"High","High","Very High","Very High",76,64,89,83
"771",17031803901,2015,17031,17,"IL",606,0.051989973,-0.0068856301,0.12996997,0.020188691,"High","Low","High","High",78,26,71,69,"High","Low","High","High",73,29,67,66,"High","Low","High","High",67,32,66,62
"772",17031803902,2015,17031,17,"IL",764,0.073083706,0.028346842,0.22297758,0.037104674,"Very High","Moderate","Very High","Very High",84,58,90,87,"Very High","High","Very High","Very High",81,65,89,85,"High","High","Very High","Very High",75,66,89,83
"773",17031804000,2015,17031,17,"IL",844,0.086005293,0.039304771,0.19264869,0.036159657,"Very High","High","Very High","Very High",87,69,84,86,"Very High","High","Very High","Very High",84,80,82,84,"High","Very High","Very High","Very High",79,81,81,81
"774",17031804102,2015,17031,17,"IL",1523,0.19228354,0.042611726,0.26607561,0.056847844,"Very High","High","Very High","Very High",100,73,95,99,"Very High","Very High","Very High","Very High",99,84,96,99,"Very High","Very High","Very High","Very High",99,85,96,99
"775",17031804104,2015,17031,17,"IL",1273,0.16804035,0.057198424,0.26757318,0.05588166,"Very High","Very High","Very High","Very High",99,86,96,99,"Very High","Very High","Very High","Very High",97,98,97,99,"Very High","Very High","Very High","Very High",96,98,97,99
"776",17031804105,2015,17031,17,"IL",988,0.17151864,0.059671145,0.28199959,0.058211442,"Very High","Very High","Very High","Very High",99,88,97,99,"Very High","Very High","Very High","Very High",97,99,98,100,"Very High","Very High","Very High","Very High",96,99,98,100
