"","V1","GISJOIN","FIPS","ADI_NATRANK","ADI_STATERNK","STATE"
"3153",63108,"G17003108212002",170318212002,"82","9",17
"3154",63109,"G17003108212003",170318212003,"78","8",17
"3155",63110,"G17003108212004",170318212004,"64","6",17
"3156",63111,"G17003108213001",170318213001,"80","8",17
"3157",63112,"G17003108213002",170318213002,"77","8",17
"3158",63113,"G17003108213003",170318213003,"82","9",17
"3159",63114,"G17003108213004",170318213004,"75","8",17
"3160",63115,"G17003108214011",170318214011,"73","8",17
"3161",63116,"G17003108214012",170318214012,"74","8",17
"3162",63117,"G17003108214013",170318214013,"91","10",17
"3163",63118,"G17003108214014",170318214014,"78","8",17
"3164",63119,"G17003108214021",170318214021,"92","10",17
"3165",63120,"G17003108214022",170318214022,"75","8",17
"3166",63121,"G17003108214023",170318214023,"71","7",17
"3167",63122,"G17003108215001",170318215001,"92","10",17
"3168",63123,"G17003108216001",170318216001,"49","5",17
"3169",63124,"G17003108216002",170318216002,"55","6",17
"3170",63125,"G17003108216003",170318216003,"34","3",17
"3171",63126,"G17003108216004",170318216004,"52","5",17
"3172",63127,"G17003108216005",170318216005,"42","4",17
"3173",63128,"G17003108217001",170318217001,"47","5",17
"3174",63129,"G17003108217002",170318217002,"40","4",17
"3175",63130,"G17003108217003",170318217003,"34","3",17
"3176",63131,"G17003108217004",170318217004,"31","3",17
"3177",63132,"G17003108217005",170318217005,"33","3",17
"3178",63133,"G17003108218001",170318218001,"53","5",17
"3179",63134,"G17003108218002",170318218002,"51","5",17
"3180",63135,"G17003108218003",170318218003,"48","5",17
"3181",63136,"G17003108218004",170318218004,"60","6",17
"3182",63137,"G17003108218005",170318218005,"29","3",17
"3183",63138,"G17003108218006",170318218006,"47","5",17
"3184",63139,"G17003108219001",170318219001,"58","6",17
"3185",63140,"G17003108219002",170318219002,"41","4",17
"3186",63141,"G17003108219003",170318219003,"46","4",17
"3187",63142,"G17003108219004",170318219004,"45","4",17
"3188",63143,"G17003108219005",170318219005,"37","3",17
"3189",63144,"G17003108220001",170318220001,"71","7",17
"3190",63145,"G17003108220002",170318220002,"73","8",17
"3191",63146,"G17003108220003",170318220003,"80","8",17
"3192",63147,"G17003108220004",170318220004,"63","6",17
"3193",63148,"G17003108220005",170318220005,"78","8",17
"3194",63149,"G17003108221011",170318221011,"47","5",17
"3195",63150,"G17003108221012",170318221012,"50","5",17
"3196",63151,"G17003108221013",170318221013,"60","6",17
"3197",63152,"G17003108221014",170318221014,"31","3",17
"3198",63153,"G17003108221021",170318221021,"54","5",17
"3199",63154,"G17003108221022",170318221022,"86","9",17
"3200",63155,"G17003108221023",170318221023,"30","3",17
"3201",63156,"G17003108221024",170318221024,"76","8",17
"3202",63157,"G17003108222001",170318222001,"41","4",17
"3203",63158,"G17003108222002",170318222002,"38","4",17
"3204",63159,"G17003108222003",170318222003,"38","4",17
"3205",63160,"G17003108223011",170318223011,"36","3",17
"3206",63161,"G17003108223012",170318223012,"41","4",17
"3207",63162,"G17003108223013",170318223013,"56","6",17
"3208",63163,"G17003108223014",170318223014,"49","5",17
"3209",63164,"G17003108223021",170318223021,"48","5",17
"3210",63165,"G17003108223022",170318223022,"48","5",17
"3211",63166,"G17003108223023",170318223023,"43","4",17
"3212",63167,"G17003108223024",170318223024,"60","6",17
"3213",63168,"G17003108224001",170318224001,"46","4",17
"3214",63169,"G17003108224002",170318224002,"48","5",17
"3215",63170,"G17003108224003",170318224003,"78","8",17
"3216",63171,"G17003108224004",170318224004,"53","5",17
"3217",63172,"G17003108225001",170318225001,"35","3",17
"3218",63173,"G17003108225002",170318225002,"36","3",17
"3219",63174,"G17003108225003",170318225003,"45","4",17
"3220",63175,"G17003108225004",170318225004,"49","5",17
"3221",63176,"G17003108226011",170318226011,"47","5",17
"3222",63177,"G17003108226012",170318226012,"39","4",17
"3223",63178,"G17003108226013",170318226013,"35","3",17
"3224",63179,"G17003108226021",170318226021,"27","2",17
"3225",63180,"G17003108226022",170318226022,"33","3",17
"3226",63181,"G17003108226023",170318226023,"84","9",17
"3227",63182,"G17003108227011",170318227011,"87","9",17
"3228",63183,"G17003108227012",170318227012,"47","5",17
"3229",63184,"G17003108227013",170318227013,"31","3",17
"3230",63185,"G17003108227014",170318227014,"43","4",17
"3231",63186,"G17003108227021",170318227021,"53","5",17
"3232",63187,"G17003108227022",170318227022,"29","3",17
"3233",63188,"G17003108227023",170318227023,"55","6",17
"3234",63189,"G17003108228011",170318228011,"68","7",17
"3235",63190,"G17003108228012",170318228012,"38","4",17
"3236",63191,"G17003108228021",170318228021,"44","4",17
"3237",63192,"G17003108228022",170318228022,"44","4",17
"3238",63193,"G17003108228023",170318228023,"48","5",17
"3239",63194,"G17003108229001",170318229001,"57","6",17
"3240",63195,"G17003108230011",170318230011,"85","9",17
"3241",63196,"G17003108230012",170318230012,"65","7",17
"3242",63197,"G17003108230013",170318230013,"63","6",17
"3243",63198,"G17003108230014",170318230014,"57","6",17
"3244",63199,"G17003108230015",170318230015,"58","6",17
"3245",63200,"G17003108230021",170318230021,"58","6",17
"3246",63201,"G17003108230022",170318230022,"50","5",17
"3247",63202,"G17003108230023",170318230023,"71","7",17
"3248",63203,"G17003108230024",170318230024,"42","4",17
"3249",63204,"G17003108231011",170318231011,"81","8",17
"3250",63205,"G17003108231012",170318231012,"67","7",17
"3251",63206,"G17003108231013",170318231013,"57","6",17
"3252",63207,"G17003108231014",170318231014,"43","4",17
"3253",63208,"G17003108231015",170318231015,"49","5",17
"3254",63209,"G17003108231021",170318231021,"54","5",17
"3255",63210,"G17003108231022",170318231022,"46","4",17
"3256",63211,"G17003108232001",170318232001,"48","5",17
"3257",63212,"G17003108232002",170318232002,"55","6",17
"3258",63213,"G17003108233021",170318233021,"62","6",17
"3259",63214,"G17003108233022",170318233022,"55","6",17
"3260",63215,"G17003108233023",170318233023,"69","7",17
"3261",63216,"G17003108233031",170318233031,"45","4",17
"3262",63217,"G17003108233032",170318233032,"55","6",17
"3263",63218,"G17003108233033",170318233033,"59","6",17
"3264",63219,"G17003108233034",170318233034,"47","5",17
"3265",63220,"G17003108233035",170318233035,"47","5",17
"3266",63221,"G17003108233041",170318233041,"71","7",17
"3267",63222,"G17003108233042",170318233042,"57","6",17
"3268",63223,"G17003108233043",170318233043,"100","10",17
"3269",63224,"G17003108233044",170318233044,"67","7",17
"3270",63225,"G17003108233045",170318233045,"41","4",17
"3271",63226,"G17003108233046",170318233046,"47","5",17
"3272",63227,"G17003108234001",170318234001,"77","8",17
"3273",63228,"G17003108234002",170318234002,"71","7",17
"3274",63229,"G17003108234003",170318234003,"80","8",17
"3275",63230,"G17003108234004",170318234004,"62","6",17
"3276",63231,"G17003108235001",170318235001,"68","7",17
"3277",63232,"G17003108235002",170318235002,"59","6",17
"3278",63233,"G17003108235003",170318235003,"57","6",17
"3279",63234,"G17003108235004",170318235004,"44","4",17
"3280",63235,"G17003108236021",170318236021,"62","6",17
"3281",63236,"G17003108236022",170318236022,"52","5",17
"3282",63237,"G17003108236023",170318236023,"54","5",17
"3283",63238,"G17003108236024",170318236024,"30","3",17
"3284",63239,"G17003108236031",170318236031,"80","8",17
"3285",63240,"G17003108236032",170318236032,"67","7",17
"3286",63241,"G17003108236041",170318236041,"35","3",17
"3287",63242,"G17003108236042",170318236042,"35","3",17
"3288",63243,"G17003108236043",170318236043,"28","2",17
"3289",63244,"G17003108236051",170318236051,"26","2",17
"3290",63245,"G17003108236052",170318236052,"37","3",17
"3291",63246,"G17003108236053",170318236053,"50","5",17
"3292",63247,"G17003108237021",170318237021,"53","5",17
"3293",63248,"G17003108237022",170318237022,"40","4",17
"3294",63249,"G17003108237023",170318237023,"42","4",17
"3295",63250,"G17003108237024",170318237024,"29","3",17
"3296",63251,"G17003108237031",170318237031,"57","6",17
"3297",63252,"G17003108237032",170318237032,"34","3",17
"3298",63253,"G17003108237033",170318237033,"61","6",17
"3299",63254,"G17003108237034",170318237034,"65","7",17
"3300",63255,"G17003108237041",170318237041,"32","3",17
"3301",63256,"G17003108237042",170318237042,"34","3",17
"3302",63257,"G17003108237043",170318237043,"38","4",17
"3303",63258,"G17003108237051",170318237051,"39","4",17
"3304",63259,"G17003108237052",170318237052,"34","3",17
"3305",63260,"G17003108237053",170318237053,"38","4",17
"3306",63261,"G17003108237054",170318237054,"50","5",17
"3307",63262,"G17003108238011",170318238011,"11","1",17
"3308",63263,"G17003108238012",170318238012,"29","3",17
"3309",63264,"G17003108238013",170318238013,"19","2",17
"3310",63265,"G17003108238031",170318238031,"43","4",17
"3311",63266,"G17003108238032",170318238032,"38","4",17
"3312",63267,"G17003108238033",170318238033,"61","6",17
"3313",63268,"G17003108238034",170318238034,"39","4",17
"3314",63269,"G17003108238051",170318238051,"71","7",17
"3315",63270,"G17003108238052",170318238052,"63","6",17
"3316",63271,"G17003108238053",170318238053,"64","6",17
"3317",63272,"G17003108238061",170318238061,"59","6",17
"3318",63273,"G17003108238062",170318238062,"59","6",17
"3319",63274,"G17003108238063",170318238063,"52","5",17
"3320",63275,"G17003108238064",170318238064,"78","8",17
"3321",63276,"G17003108239011",170318239011,"16","1",17
"3322",63277,"G17003108239012",170318239012,"34","3",17
"3323",63278,"G17003108239031",170318239031,"37","3",17
"3324",63279,"G17003108239032",170318239032,"19","2",17
"3325",63280,"G17003108239033",170318239033,"21","2",17
"3326",63281,"G17003108239034",170318239034,"24","2",17
"3327",63282,"G17003108239041",170318239041,"31","3",17
"3328",63283,"G17003108239042",170318239042,"27","2",17
"3329",63284,"G17003108239043",170318239043,"20","2",17
"3330",63285,"G17003108239044",170318239044,"43","4",17
"3331",63286,"G17003108240031",170318240031,"22","2",17
"3332",63287,"G17003108240032",170318240032,"46","4",17
"3333",63288,"G17003108240033",170318240033,"23","2",17
"3334",63289,"G17003108240041",170318240041,"16","1",17
"3335",63290,"G17003108240042",170318240042,"26","2",17
"3336",63291,"G17003108240043",170318240043,"18","2",17
"3337",63292,"G17003108240051",170318240051,"27","2",17
"3338",63293,"G17003108240052",170318240052,"23","2",17
"3339",63294,"G17003108240053",170318240053,"12","1",17
"3340",63295,"G17003108240061",170318240061,"10","1",17
"3341",63296,"G17003108240062",170318240062,"17","1",17
"3342",63297,"G17003108241051",170318241051,"28","2",17
"3343",63298,"G17003108241052",170318241052,"22","2",17
"3344",63299,"G17003108241053",170318241053,"31","3",17
"3345",63300,"G17003108241061",170318241061,"21","2",17
"3346",63301,"G17003108241062",170318241062,"35","3",17
"3347",63302,"G17003108241063",170318241063,"29","3",17
"3348",63303,"G17003108241071",170318241071,"31","3",17
"3349",63304,"G17003108241072",170318241072,"29","3",17
"3350",63305,"G17003108241073",170318241073,"48","5",17
"3351",63306,"G17003108241074",170318241074,"33","3",17
"3352",63307,"G17003108241081",170318241081,"46","4",17
"3353",63308,"G17003108241082",170318241082,"32","3",17
"3354",63309,"G17003108241083",170318241083,"31","3",17
"3355",63310,"G17003108241131",170318241131,"19","2",17
"3356",63311,"G17003108241132",170318241132,"23","2",17
"3357",63312,"G17003108241133",170318241133,"23","2",17
"3358",63313,"G17003108241141",170318241141,"17","1",17
"3359",63314,"G17003108241142",170318241142,"33","3",17
"3360",63315,"G17003108241151",170318241151,"34","3",17
"3361",63316,"G17003108241152",170318241152,"50","5",17
"3362",63317,"G17003108241161",170318241161,"14","1",17
"3363",63318,"G17003108241162",170318241162,"39","4",17
"3364",63319,"G17003108241163",170318241163,"53","5",17
"3365",63320,"G17003108241164",170318241164,"50","5",17
"3366",63321,"G17003108241171",170318241171,"21","2",17
"3367",63322,"G17003108241172",170318241172,"21","2",17
"3368",63323,"G17003108241173",170318241173,"29","3",17
"3369",63324,"G17003108241174",170318241174,"38","4",17
"3370",63325,"G17003108241191",170318241191,"21","2",17
"3371",63326,"G17003108241192",170318241192,"26","2",17
"3372",63327,"G17003108241201",170318241201,"10","1",17
"3373",63328,"G17003108241202",170318241202,"23","2",17
"3374",63329,"G17003108241203",170318241203,"35","3",17
"3375",63330,"G17003108241204",170318241204,"33","3",17
"3376",63331,"G17003108241211",170318241211,"34","3",17
"3377",63332,"G17003108241212",170318241212,"51","5",17
"3378",63333,"G17003108241221",170318241221,"49","5",17
"3379",63334,"G17003108241222",170318241222,"36","3",17
"3380",63335,"G17003108241223",170318241223,"18","2",17
"3381",63336,"G17003108241231",170318241231,"42","4",17
"3382",63337,"G17003108241232",170318241232,"43","4",17
"3383",63338,"G17003108241233",170318241233,"40","4",17
"3384",63339,"G17003108241234",170318241234,"46","4",17
"3385",63340,"G17003108241235",170318241235,"35","3",17
"3386",63341,"G17003108243001",170318243001,"71","7",17
"3387",63342,"G17003108243002",170318243002,"92","10",17
"3388",63343,"G17003108243003",170318243003,"95","10",17
"3389",63344,"G17003108244001",170318244001,"59","6",17
"3390",63345,"G17003108245031",170318245031,"81","8",17
"3391",63346,"G17003108245032",170318245032,"79","8",17
"3392",63347,"G17003108245033",170318245033,"42","4",17
"3393",63348,"G17003108245034",170318245034,"17","1",17
"3394",63349,"G17003108245035",170318245035,"57","6",17
"3395",63350,"G17003108245051",170318245051,"51","5",17
"3396",63351,"G17003108245052",170318245052,"32","3",17
"3397",63352,"G17003108245053",170318245053,"43","4",17
"3398",63353,"G17003108245061",170318245061,"46","4",17
"3399",63354,"G17003108245062",170318245062,"33","3",17
"3400",63355,"G17003108245063",170318245063,"58","6",17
"3401",63356,"G17003108245064",170318245064,"60","6",17
"3402",63357,"G17003108245065",170318245065,"40","4",17
"3403",63358,"G17003108245071",170318245071,"60","6",17
"3404",63359,"G17003108245072",170318245072,"41","4",17
"3405",63360,"G17003108246011",170318246011,"49","5",17
"3406",63361,"G17003108246012",170318246012,"38","4",17
"3407",63362,"G17003108246013",170318246013,"49","5",17
"3408",63363,"G17003108246014",170318246014,"43","4",17
"3409",63364,"G17003108246021",170318246021,"43","4",17
"3410",63365,"G17003108246022",170318246022,"42","4",17
"3411",63366,"G17003108246023",170318246023,"69","7",17
"3412",63367,"G17003108246024",170318246024,"69","7",17
"3413",63368,"G17003108246025",170318246025,"71","7",17
"3414",63369,"G17003108247011",170318247011,"52","5",17
"3415",63370,"G17003108247012",170318247012,"48","5",17
"3416",63371,"G17003108247013",170318247013,"64","6",17
"3417",63372,"G17003108247021",170318247021,"79","8",17
"3418",63373,"G17003108247022",170318247022,"68","7",17
"3419",63374,"G17003108247023",170318247023,"63","6",17
"3420",63375,"G17003108248001",170318248001,"77","8",17
"3421",63376,"G17003108248002",170318248002,"74","8",17
"3422",63377,"G17003108248003",170318248003,"98","10",17
"3423",63378,"G17003108248004",170318248004,"69","7",17
"3424",63379,"G17003108249001",170318249001,"85","9",17
"3425",63380,"G17003108249002",170318249002,"82","9",17
"3426",63381,"G17003108250001",170318250001,"48","5",17
"3427",63382,"G17003108250002",170318250002,"59","6",17
"3428",63383,"G17003108250003",170318250003,"46","4",17
"3429",63384,"G17003108252001",170318252001,"51","5",17
"3430",63385,"G17003108252002",170318252002,"48","5",17
"3431",63386,"G17003108253021",170318253021,"39","4",17
"3432",63387,"G17003108253022",170318253022,"46","4",17
"3433",63388,"G17003108253023",170318253023,"37","3",17
"3434",63389,"G17003108253031",170318253031,"52","5",17
"3435",63390,"G17003108253032",170318253032,"46","4",17
"3436",63391,"G17003108253033",170318253033,"44","4",17
"3437",63392,"G17003108253034",170318253034,"45","4",17
"3438",63393,"G17003108253041",170318253041,"54","5",17
"3439",63394,"G17003108253042",170318253042,"33","3",17
"3440",63395,"G17003108254001",170318254001,"38","4",17
"3441",63396,"G17003108254002",170318254002,"45","4",17
"3442",63397,"G17003108254003",170318254003,"57","6",17
"3443",63398,"G17003108255011",170318255011,"69","7",17
"3444",63399,"G17003108255012",170318255012,"64","6",17
"3445",63400,"G17003108255013",170318255013,"71","7",17
"3446",63401,"G17003108255031",170318255031,"88","9",17
"3447",63402,"G17003108255032",170318255032,"79","8",17
"3448",63403,"G17003108255033",170318255033,"71","7",17
"3449",63404,"G17003108255034",170318255034,"54","5",17
"3450",63405,"G17003108255035",170318255035,"47","5",17
"3451",63406,"G17003108255041",170318255041,"71","7",17
"3452",63407,"G17003108255042",170318255042,"82","9",17
"3453",63408,"G17003108255051",170318255051,"54","5",17
"3454",63409,"G17003108255052",170318255052,"66","7",17
"3455",63410,"G17003108255053",170318255053,"66","7",17
"3456",63411,"G17003108255054",170318255054,"70","7",17
"3457",63412,"G17003108256001",170318256001,"90","9",17
"3458",63413,"G17003108256002",170318256002,"90","9",17
"3459",63414,"G17003108256003",170318256003,"56","6",17
"3460",63415,"G17003108256004",170318256004,"80","8",17
"3461",63416,"G17003108257001",170318257001,"86","9",17
"3462",63417,"G17003108257002",170318257002,"83","9",17
"3463",63418,"G17003108257003",170318257003,"71","7",17
"3464",63419,"G17003108258011",170318258011,"100","10",17
"3465",63420,"G17003108258012",170318258012,"72","7",17
"3466",63421,"G17003108258013",170318258013,"85","9",17
"3467",63422,"G17003108258021",170318258021,"67","7",17
"3468",63423,"G17003108258022",170318258022,"66","7",17
"3469",63424,"G17003108258023",170318258023,"67","7",17
"3470",63425,"G17003108258031",170318258031,"83","9",17
"3471",63426,"G17003108258032",170318258032,"68","7",17
"3472",63427,"G17003108258033",170318258033,"60","6",17
"3473",63428,"G17003108258034",170318258034,"76","8",17
"3474",63429,"G17003108258035",170318258035,"72","7",17
"3475",63430,"G17003108259001",170318259001,"69","7",17
"3476",63431,"G17003108259002",170318259002,"79","8",17
"3477",63432,"G17003108259003",170318259003,"85","9",17
"3478",63433,"G17003108260001",170318260001,"86","9",17
"3479",63434,"G17003108260002",170318260002,"85","9",17
"3480",63435,"G17003108260003",170318260003,"89","9",17
"3481",63436,"G17003108261001",170318261001,"93","10",17
"3482",63437,"G17003108261002",170318261002,"80","8",17
"3483",63438,"G17003108261003",170318261003,"77","8",17
"3484",63439,"G17003108261004",170318261004,"91","10",17
"3485",63440,"G17003108261005",170318261005,"78","8",17
"3486",63441,"G17003108261006",170318261006,"79","8",17
"3487",63442,"G17003108262011",170318262011,"95","10",17
"3488",63443,"G17003108262012",170318262012,"66","7",17
"3489",63444,"G17003108262013",170318262013,"88","9",17
"3490",63445,"G17003108262014",170318262014,"98","10",17
"3491",63446,"G17003108262021",170318262021,"79","8",17
"3492",63447,"G17003108262022",170318262022,"87","9",17
"3493",63448,"G17003108262023",170318262023,"89","9",17
"3494",63449,"G17003108262024",170318262024,"86","9",17
"3495",63450,"G17003108262025",170318262025,"85","9",17
"3496",63451,"G17003108263011",170318263011,"74","8",17
"3497",63452,"G17003108263012",170318263012,"77","8",17
"3498",63453,"G17003108263013",170318263013,"75","8",17
"3499",63454,"G17003108263031",170318263031,"57","6",17
"3500",63455,"G17003108263032",170318263032,"64","6",17
"3501",63456,"G17003108263033",170318263033,"79","8",17
"3502",63457,"G17003108263034",170318263034,"68","7",17
"3503",63458,"G17003108263041",170318263041,"86","9",17
"3504",63459,"G17003108263042",170318263042,"82","9",17
"3505",63460,"G17003108263043",170318263043,"82","9",17
"3506",63461,"G17003108264011",170318264011,"71","7",17
"3507",63462,"G17003108264012",170318264012,"75","8",17
"3508",63463,"G17003108264021",170318264021,"74","8",17
"3509",63464,"G17003108264022",170318264022,"72","7",17
"3510",63465,"G17003108264023",170318264023,"88","9",17
"3511",63466,"G17003108264024",170318264024,"80","8",17
"3512",63467,"G17003108264025",170318264025,"85","9",17
"3513",63468,"G17003108265001",170318265001,"95","10",17
"3514",63469,"G17003108265002",170318265002,"89","9",17
"3515",63470,"G17003108265003",170318265003,"77","8",17
"3516",63471,"G17003108265004",170318265004,"79","8",17
"3517",63472,"G17003108266001",170318266001,"82","9",17
"3518",63473,"G17003108266002",170318266002,"83","9",17
"3519",63474,"G17003108266003",170318266003,"91","10",17
"3520",63475,"G17003108266004",170318266004,"88","9",17
"3521",63476,"G17003108266005",170318266005,"83","9",17
"3522",63477,"G17003108267001",170318267001,"93","10",17
"3523",63478,"G17003108267002",170318267002,"88","9",17
"3524",63479,"G17003108267003",170318267003,"83","9",17
"3525",63480,"G17003108267004",170318267004,"92","10",17
"3526",63481,"G17003108268001",170318268001,"87","9",17
"3527",63482,"G17003108268002",170318268002,"97","10",17
"3528",63483,"G17003108268003",170318268003,"99","10",17
"3529",63484,"G17003108268004",170318268004,"90","9",17
"3530",63485,"G17003108269011",170318269011,"94","10",17
"3531",63486,"G17003108269021",170318269021,"96","10",17
"3532",63487,"G17003108269022",170318269022,"96","10",17
"3533",63488,"G17003108270001",170318270001,"88","9",17
"3534",63489,"G17003108270002",170318270002,"96","10",17
"3535",63490,"G17003108270003",170318270003,"91","10",17
"3536",63491,"G17003108271001",170318271001,"94","10",17
"3537",63492,"G17003108271002",170318271002,"83","9",17
"3538",63493,"G17003108271003",170318271003,"96","10",17
"3539",63494,"G17003108272001",170318272001,"83","9",17
"3540",63495,"G17003108272002",170318272002,"91","10",17
"3541",63496,"G17003108272003",170318272003,"88","9",17
"3542",63497,"G17003108272004",170318272004,"88","9",17
"3543",63498,"G17003108273001",170318273001,"90","9",17
"3544",63499,"G17003108273002",170318273002,"97","10",17
"3545",63500,"G17003108273003",170318273003,"95","10",17
"3546",63501,"G17003108274001",170318274001,"95","10",17
"3547",63502,"G17003108274002",170318274002,"93","10",17
"3548",63503,"G17003108274003",170318274003,"86","9",17
"3549",63504,"G17003108274004",170318274004,"96","10",17
"3550",63505,"G17003108275001",170318275001,"87","9",17
"3551",63506,"G17003108275002",170318275002,"93","10",17
"3552",63507,"G17003108275003",170318275003,"87","9",17
"3553",63508,"G17003108276001",170318276001,"73","8",17
"3554",63509,"G17003108276002",170318276002,"90","9",17
"3555",63510,"G17003108276003",170318276003,"84","9",17
"3556",63511,"G17003108277001",170318277001,"88","9",17
"3557",63512,"G17003108277002",170318277002,"92","10",17
"3558",63513,"G17003108278011",170318278011,"67","7",17
"3559",63514,"G17003108278012",170318278012,"78","8",17
"3560",63515,"G17003108278013",170318278013,"68","7",17
"3561",63516,"G17003108278014",170318278014,"70","7",17
"3562",63517,"G17003108278021",170318278021,"56","6",17
"3563",63518,"G17003108278022",170318278022,"49","5",17
"3564",63519,"G17003108278041",170318278041,"52","5",17
"3565",63520,"G17003108278042",170318278042,"49","5",17
"3566",63521,"G17003108278043",170318278043,"56","6",17
"3567",63522,"G17003108278051",170318278051,"69","7",17
"3568",63523,"G17003108278052",170318278052,"54","5",17
"3569",63524,"G17003108278053",170318278053,"49","5",17
"3570",63525,"G17003108279011",170318279011,"35","3",17
"3571",63526,"G17003108279012",170318279012,"44","4",17
"3572",63527,"G17003108279021",170318279021,"57","6",17
"3573",63528,"G17003108279022",170318279022,"68","7",17
"3574",63529,"G17003108279023",170318279023,"80","8",17
"3575",63530,"G17003108279024",170318279024,"89","9",17
"3576",63531,"G17003108279025",170318279025,"85","9",17
"3577",63532,"G17003108280001",170318280001,"70","7",17
"3578",63533,"G17003108280002",170318280002,"58","6",17
"3579",63534,"G17003108280003",170318280003,"79","8",17
"3580",63535,"G17003108280004",170318280004,"71","7",17
"3581",63536,"G17003108281001",170318281001,"58","6",17
"3582",63537,"G17003108281002",170318281002,"69","7",17
"3583",63538,"G17003108281003",170318281003,"74","8",17
"3584",63539,"G17003108281004",170318281004,"63","6",17
"3585",63540,"G17003108281005",170318281005,"77","8",17
"3586",63541,"G17003108282011",170318282011,"66","7",17
"3587",63542,"G17003108282012",170318282012,"63","6",17
"3588",63543,"G17003108282013",170318282013,"71","7",17
"3589",63544,"G17003108282021",170318282021,"40","4",17
"3590",63545,"G17003108282022",170318282022,"47","5",17
"3591",63546,"G17003108282023",170318282023,"85","9",17
"3592",63547,"G17003108282024",170318282024,"71","7",17
"3593",63548,"G17003108283001",170318283001,"69","7",17
"3594",63549,"G17003108283002",170318283002,"79","8",17
"3595",63550,"G17003108284011",170318284011,"69","7",17
"3596",63551,"G17003108284012",170318284012,"51","5",17
"3597",63552,"G17003108284013",170318284013,"54","5",17
"3598",63553,"G17003108284014",170318284014,"49","5",17
"3599",63554,"G17003108284021",170318284021,"71","7",17
"3600",63555,"G17003108284022",170318284022,"50","5",17
"3601",63556,"G17003108284023",170318284023,"94","10",17
"3602",63557,"G17003108285031",170318285031,"90","9",17
"3603",63558,"G17003108285032",170318285032,"91","10",17
"3604",63559,"G17003108285033",170318285033,"96","10",17
"3605",63560,"G17003108285034",170318285034,"96","10",17
"3606",63561,"G17003108285041",170318285041,"90","9",17
"3607",63562,"G17003108285042",170318285042,"83","9",17
"3608",63563,"G17003108285043",170318285043,"61","6",17
"3609",63564,"G17003108285044",170318285044,"91","10",17
"3610",63565,"G17003108285051",170318285051,"78","8",17
"3611",63566,"G17003108285052",170318285052,"58","6",17
"3612",63567,"G17003108285053",170318285053,"58","6",17
"3613",63568,"G17003108285054",170318285054,"59","6",17
"3614",63569,"G17003108285055",170318285055,"53","5",17
"3615",63570,"G17003108285061",170318285061,"49","5",17
"3616",63571,"G17003108285062",170318285062,"72","7",17
"3617",63572,"G17003108285063",170318285063,"63","6",17
"3618",63573,"G17003108285064",170318285064,"68","7",17
"3619",63574,"G17003108285065",170318285065,"74","8",17
"3620",63575,"G17003108285066",170318285066,"89","9",17
"3621",63576,"G17003108286011",170318286011,"43","4",17
"3622",63577,"G17003108286012",170318286012,"49","5",17
"3623",63578,"G17003108286013",170318286013,"58","6",17
"3624",63579,"G17003108286014",170318286014,"49","5",17
"3625",63580,"G17003108286021",170318286021,"50","5",17
"3626",63581,"G17003108286022",170318286022,"41","4",17
"3627",63582,"G17003108287011",170318287011,"53","5",17
"3628",63583,"G17003108287012",170318287012,"55","6",17
"3629",63584,"G17003108287013",170318287013,"58","6",17
"3630",63585,"G17003108287014",170318287014,"71","7",17
"3631",63586,"G17003108287021",170318287021,"63","6",17
"3632",63587,"G17003108287022",170318287022,"67","7",17
"3633",63588,"G17003108287023",170318287023,"77","8",17
"3634",63589,"G17003108288011",170318288011,"29","3",17
"3635",63590,"G17003108288012",170318288012,"22","2",17
"3636",63591,"G17003108288013",170318288013,"52","5",17
"3637",63592,"G17003108288014",170318288014,"64","6",17
"3638",63593,"G17003108288015",170318288015,"65","7",17
"3639",63594,"G17003108288021",170318288021,"57","6",17
"3640",63595,"G17003108288022",170318288022,"62","6",17
"3641",63596,"G17003108288023",170318288023,"70","7",17
"3642",63597,"G17003108289001",170318289001,"73","8",17
"3643",63598,"G17003108289002",170318289002,"74","8",17
"3644",63599,"G17003108289003",170318289003,"44","4",17
"3645",63600,"G17003108290001",170318290001,"98","10",17
"3646",63601,"G17003108290002",170318290002,"98","10",17
"3647",63602,"G17003108291001",170318291001,"90","9",17
"3648",63603,"G17003108291002",170318291002,"94","10",17
"3649",63604,"G17003108292001",170318292001,"76","8",17
"3650",63605,"G17003108292002",170318292002,"78","8",17
"3651",63606,"G17003108292003",170318292003,"91","10",17
"3652",63607,"G17003108292004",170318292004,"92","10",17
"3653",63608,"G17003108293011",170318293011,"54","5",17
"3654",63609,"G17003108293012",170318293012,"66","7",17
"3655",63610,"G17003108293021",170318293021,"80","8",17
"3656",63611,"G17003108293022",170318293022,"83","9",17
"3657",63612,"G17003108293023",170318293023,"84","9",17
"3658",63613,"G17003108294011",170318294011,"93","10",17
"3659",63614,"G17003108294021",170318294021,"99","10",17
"3660",63615,"G17003108294022",170318294022,"99","10",17
"3661",63616,"G17003108294023",170318294023,"95","10",17
"3662",63617,"G17003108295001",170318295001,"76","8",17
"3663",63618,"G17003108295002",170318295002,"90","9",17
"3664",63619,"G17003108295003",170318295003,"83","9",17
"3665",63620,"G17003108296001",170318296001,"79","8",17
"3666",63621,"G17003108296002",170318296002,"75","8",17
"3667",63622,"G17003108296003",170318296003,"76","8",17
"3668",63623,"G17003108297001",170318297001,"93","10",17
