"","FIPS","stateName","countyName","ccvi"
"236",17031200300,"ILLINOIS","Cook","0.83513667031490302"
"237",17031200401,"ILLINOIS","Cook","0.87809811446225505"
"238",17031200402,"ILLINOIS","Cook","0.80068161981684904"
"239",17031210100,"ILLINOIS","Cook","0.71590861861154598"
"240",17031210400,"ILLINOIS","Cook","0.97657278231113498"
"241",17031210501,"ILLINOIS","Cook","0.83037087322148495"
"242",17031210502,"ILLINOIS","Cook","0.84354608553497501"
"243",17031210601,"ILLINOIS","Cook","0.77291808093542602"
"244",17031210602,"ILLINOIS","Cook","0.73238109751873803"
"245",17031210700,"ILLINOIS","Cook","0.72072983195023599"
"246",17031210800,"ILLINOIS","Cook","0.58307587869383903"
"247",17031210900,"ILLINOIS","Cook","0.58357462490128997"
"248",17031220300,"ILLINOIS","Cook","0.484268713373325"
"249",17031220400,"ILLINOIS","Cook","0.440503733669525"
"250",17031220500,"ILLINOIS","Cook","0.32942187002119699"
"251",17031220601,"ILLINOIS","Cook","0.55068508333217903"
"252",17031220602,"ILLINOIS","Cook","0.71157229741898798"
"253",17031220701,"ILLINOIS","Cook","0.73362796303736399"
"254",17031220702,"ILLINOIS","Cook","0.78537288206037603"
"255",17031220901,"ILLINOIS","Cook","0.82826505590113697"
"256",17031220902,"ILLINOIS","Cook","0.73980687438522597"
"257",17031221000,"ILLINOIS","Cook","0.80953436499909903"
"258",17031221100,"ILLINOIS","Cook","0.96392402432773205"
"259",17031221200,"ILLINOIS","Cook","0.55468890705310303"
"260",17031221300,"ILLINOIS","Cook","0.77059059863399004"
"261",17031221400,"ILLINOIS","Cook","0.60662778293456698"
"262",17031221500,"ILLINOIS","Cook","0.57207575400728705"
"263",17031221600,"ILLINOIS","Cook","0.19241905764674899"
"264",17031222200,"ILLINOIS","Cook","0.29826408611684502"
"265",17031222500,"ILLINOIS","Cook","0.71276374669234299"
"266",17031222600,"ILLINOIS","Cook","0.55890054169379799"
"267",17031222700,"ILLINOIS","Cook","0.74213435668666305"
"268",17031222800,"ILLINOIS","Cook","0.78423684903229396"
"269",17031222900,"ILLINOIS","Cook","0.77139413419043801"
"270",17031230100,"ILLINOIS","Cook","0.73540128288607798"
"271",17031230200,"ILLINOIS","Cook","0.95433701389562398"
"272",17031230300,"ILLINOIS","Cook","0.85870242861694901"
"273",17031230400,"ILLINOIS","Cook","0.86187500865878797"
"274",17031230500,"ILLINOIS","Cook","0.96294038597414799"
"275",17031230600,"ILLINOIS","Cook","0.95559773347556798"
"276",17031230700,"ILLINOIS","Cook","0.94340615951566198"
"277",17031230800,"ILLINOIS","Cook","0.91343982488466502"
"278",17031230900,"ILLINOIS","Cook","0.929441265707042"
"279",17031231100,"ILLINOIS","Cook","0.974245300009698"
"280",17031231200,"ILLINOIS","Cook","0.98211440683836504"
"281",17031231500,"ILLINOIS","Cook","0.97966223798506502"
"282",17031240200,"ILLINOIS","Cook","0.31134232000110801"
"283",17031240300,"ILLINOIS","Cook","0.22650004848921501"
"284",17031240500,"ILLINOIS","Cook","0.12817777531483401"
"285",17031240600,"ILLINOIS","Cook","0.38713788947229899"
"286",17031240700,"ILLINOIS","Cook","0.65790166387276405"
"287",17031240800,"ILLINOIS","Cook","0.89382247405826998"
"288",17031240900,"ILLINOIS","Cook","0.704021834000637"
"289",17031241000,"ILLINOIS","Cook","0.97098959559995002"
"290",17031241100,"ILLINOIS","Cook","0.57631509677061799"
"291",17031241200,"ILLINOIS","Cook","0.39076765353763498"
"292",17031241300,"ILLINOIS","Cook","0.58552804754713805"
"293",17031241400,"ILLINOIS","Cook","0.41213061609010698"
"294",17031241500,"ILLINOIS","Cook","0.35380501794100899"
"295",17031241600,"ILLINOIS","Cook","0.48637453069367298"
"296",17031242000,"ILLINOIS","Cook","0.69925603690721905"
"297",17031242100,"ILLINOIS","Cook","0.35315387705905998"
"298",17031242200,"ILLINOIS","Cook","0.234064365968884"
"299",17031242300,"ILLINOIS","Cook","0.16372729665701499"
"300",17031242400,"ILLINOIS","Cook","0.36542857538687501"
"301",17031242500,"ILLINOIS","Cook","0.63919868109336297"
"302",17031242600,"ILLINOIS","Cook","0.55761211399121702"
"303",17031242700,"ILLINOIS","Cook","0.76650365054515701"
"304",17031242800,"ILLINOIS","Cook","0.40391515772848802"
"305",17031242900,"ILLINOIS","Cook","0.31310178578850401"
"306",17031243000,"ILLINOIS","Cook","0.50935841842036"
"307",17031243100,"ILLINOIS","Cook","0.39521480722073699"
"308",17031243200,"ILLINOIS","Cook","0.50545157312866296"
"309",17031243300,"ILLINOIS","Cook","0.47900417007245699"
"310",17031243400,"ILLINOIS","Cook","0.54163838129147601"
"311",17031243500,"ILLINOIS","Cook","0.30729693409622999"
"312",17031250200,"ILLINOIS","Cook","0.93905598426178605"
"313",17031250300,"ILLINOIS","Cook","0.85957523447998796"
"314",17031250400,"ILLINOIS","Cook","0.85752483340491303"
"315",17031250500,"ILLINOIS","Cook","0.76507668222939595"
"316",17031250600,"ILLINOIS","Cook","0.82029897064324397"
"317",17031250700,"ILLINOIS","Cook","0.88478962607888501"
"318",17031250800,"ILLINOIS","Cook","0.86115459747024803"
"319",17031251000,"ILLINOIS","Cook","0.87401116637342202"
"320",17031251100,"ILLINOIS","Cook","0.96327288344578199"
"321",17031251200,"ILLINOIS","Cook","0.92446765769385297"
"322",17031251300,"ILLINOIS","Cook","0.95372743519762804"
"323",17031251400,"ILLINOIS","Cook","0.86683476261065895"
"324",17031251500,"ILLINOIS","Cook","0.96292653191282995"
"325",17031251600,"ILLINOIS","Cook","0.92543744198611799"
"326",17031251700,"ILLINOIS","Cook","0.91741594048295305"
"327",17031251800,"ILLINOIS","Cook","0.952716088721409"
"328",17031251900,"ILLINOIS","Cook","0.92103185048697001"
"329",17031252000,"ILLINOIS","Cook","0.99251880688823901"
"330",17031252101,"ILLINOIS","Cook","0.79669165015724397"
"331",17031252102,"ILLINOIS","Cook","0.92089330987378903"
"332",17031252201,"ILLINOIS","Cook","0.99689669026475103"
"333",17031252202,"ILLINOIS","Cook","0.91381388454025303"
"334",17031260100,"ILLINOIS","Cook","0.87442678821296504"
"335",17031260200,"ILLINOIS","Cook","0.86806777406796798"
"336",17031260300,"ILLINOIS","Cook","0.90978235269669305"
"337",17031260400,"ILLINOIS","Cook","0.86482592371953804"
"338",17031260500,"ILLINOIS","Cook","0.969687313836051"
"339",17031260600,"ILLINOIS","Cook","0.955902522824566"
"340",17031260700,"ILLINOIS","Cook","0.93071583934830504"
"341",17031260800,"ILLINOIS","Cook","0.92604702068411404"
"342",17031260900,"ILLINOIS","Cook","0.93581413391335699"
"343",17031261000,"ILLINOIS","Cook","0.90512738809381998"
"344",17031270500,"ILLINOIS","Cook","0.91378617641761695"
